region	bank	addr	len	symbol	role	sect	group	verify	desc
WRAM0	-	$D8F4	2	wEnemyMon2Attack	instance	Main Data	battle	live	
WRAM0	-	$D8F6	2	wEnemyMon2Defense	instance	Main Data	battle	live	
WRAM0	-	$D8F8	2	wEnemyMon2Speed	instance	Main Data	battle	live	
WRAM0	-	$D8FA	2	wEnemyMon2Special	instance	Main Data	battle	live	
WRAM0	-	$D8FC	1	wEnemyMon3	instance	Main Data	battle	live	
WRAM0	-	$D8FC	1	wEnemyMon3Species	instance	Main Data	battle	live	
WRAM0	-	$D8FD	2	wEnemyMon3HP	instance	Main Data	battle	live	
WRAM0	-	$D8FF	1	wEnemyMon3BoxLevel	instance	Main Data	battle	live	
WRAM0	-	$D900	1	wEnemyMon3Status	instance	Main Data	battle	live	
WRAM0	-	$D901	1	wEnemyMon3Type	instance	Main Data	battle	rom,live	
WRAM0	-	$D901	1	wEnemyMon3Type1	instance	Main Data	battle	rom,live	
WRAM0	-	$D902	1	wEnemyMon3Type2	instance	Main Data	battle	live	
WRAM0	-	$D903	1	wEnemyMon3CatchRate	instance	Main Data	battle	live	
WRAM0	-	$D904	4	wEnemyMon3Moves	instance	Main Data	battle	live	
WRAM0	-	$D908	2	wEnemyMon3OTID	instance	Main Data	battle	live	
WRAM0	-	$D90A	3	wEnemyMon3Exp	instance	Main Data	battle	live	
WRAM0	-	$D90D	2	wEnemyMon3HPExp	instance	Main Data	battle	live	
WRAM0	-	$D90F	2	wEnemyMon3AttackExp	instance	Main Data	battle	live	
WRAM0	-	$D911	2	wEnemyMon3DefenseExp	instance	Main Data	battle	live	
WRAM0	-	$D913	2	wEnemyMon3SpeedExp	instance	Main Data	battle	live	
WRAM0	-	$D915	2	wEnemyMon3SpecialExp	instance	Main Data	battle	rom,live	
WRAM0	-	$D917	2	wEnemyMon3DVs	instance	Main Data	battle	live	
WRAM0	-	$D919	4	wEnemyMon3PP	instance	Main Data	battle	live	
WRAM0	-	$D91D	1	wEnemyMon3Level	instance	Main Data	battle	live	
WRAM0	-	$D91E	2	wEnemyMon3MaxHP	instance	Main Data	battle	live	
WRAM0	-	$D91E	2	wEnemyMon3Stats	instance	Main Data	battle	live	
WRAM0	-	$D920	2	wEnemyMon3Attack	instance	Main Data	battle	rom,live	
WRAM0	-	$D922	2	wEnemyMon3Defense	instance	Main Data	battle	live	
WRAM0	-	$D924	2	wEnemyMon3Speed	instance	Main Data	battle	live	
WRAM0	-	$D926	2	wEnemyMon3Special	instance	Main Data	battle	live	
WRAM0	-	$D928	1	wEnemyMon4	instance	Main Data	battle	live	
WRAM0	-	$D928	1	wEnemyMon4Species	instance	Main Data	battle	live	
WRAM0	-	$D929	2	wEnemyMon4HP	instance	Main Data	battle	live	
WRAM0	-	$D92B	1	wEnemyMon4BoxLevel	instance	Main Data	battle	live	
WRAM0	-	$D92C	1	wEnemyMon4Status	instance	Main Data	battle	live	
WRAM0	-	$D92D	1	wEnemyMon4Type	instance	Main Data	battle	live	
WRAM0	-	$D92D	1	wEnemyMon4Type1	instance	Main Data	battle	live	
WRAM0	-	$D92E	1	wEnemyMon4Type2	instance	Main Data	battle	live	
WRAM0	-	$D92F	1	wEnemyMon4CatchRate	instance	Main Data	battle	live	
WRAM0	-	$D930	4	wEnemyMon4Moves	instance	Main Data	battle	live	
WRAM0	-	$D934	2	wEnemyMon4OTID	instance	Main Data	battle	live	
WRAM0	-	$D936	3	wEnemyMon4Exp	instance	Main Data	battle	live	
WRAM0	-	$D939	2	wEnemyMon4HPExp	instance	Main Data	battle	live	
WRAM0	-	$D93B	2	wEnemyMon4AttackExp	instance	Main Data	battle	live	
WRAM0	-	$D93D	2	wEnemyMon4DefenseExp	instance	Main Data	battle	live	
WRAM0	-	$D93F	2	wEnemyMon4SpeedExp	instance	Main Data	battle	live	
WRAM0	-	$D941	2	wEnemyMon4SpecialExp	instance	Main Data	battle	live	
WRAM0	-	$D943	2	wEnemyMon4DVs	instance	Main Data	battle	live	
WRAM0	-	$D945	4	wEnemyMon4PP	instance	Main Data	battle	live	
WRAM0	-	$D949	1	wEnemyMon4Level	instance	Main Data	battle	live	
WRAM0	-	$D94A	2	wEnemyMon4MaxHP	instance	Main Data	battle	live	
WRAM0	-	$D94A	2	wEnemyMon4Stats	instance	Main Data	battle	live	
WRAM0	-	$D94C	2	wEnemyMon4Attack	instance	Main Data	battle	live	
WRAM0	-	$D94E	2	wEnemyMon4Defense	instance	Main Data	battle	live	
WRAM0	-	$D950	2	wEnemyMon4Speed	instance	Main Data	battle	live	
WRAM0	-	$D952	2	wEnemyMon4Special	instance	Main Data	battle	rom,live	
WRAM0	-	$D954	1	wEnemyMon5	instance	Main Data	battle	live	
WRAM0	-	$D954	1	wEnemyMon5Species	instance	Main Data	battle	live	
WRAM0	-	$D955	2	wEnemyMon5HP	instance	Main Data	battle	live	
WRAM0	-	$D957	1	wEnemyMon5BoxLevel	instance	Main Data	battle	rom,live	
WRAM0	-	$D958	1	wEnemyMon5Status	instance	Main Data	battle	live	
WRAM0	-	$D959	1	wEnemyMon5Type	instance	Main Data	battle	live	
WRAM0	-	$D959	1	wEnemyMon5Type1	instance	Main Data	battle	live	
WRAM0	-	$D95A	1	wEnemyMon5Type2	instance	Main Data	battle	live	
WRAM0	-	$D95B	1	wEnemyMon5CatchRate	instance	Main Data	battle	live	
WRAM0	-	$D95C	4	wEnemyMon5Moves	instance	Main Data	battle	live	
WRAM0	-	$D960	2	wEnemyMon5OTID	instance	Main Data	battle	live	
WRAM0	-	$D962	3	wEnemyMon5Exp	instance	Main Data	battle	live	
WRAM0	-	$D965	2	wEnemyMon5HPExp	instance	Main Data	battle	live	
WRAM0	-	$D967	2	wEnemyMon5AttackExp	instance	Main Data	battle	live	
WRAM0	-	$D969	2	wEnemyMon5DefenseExp	instance	Main Data	battle	live	
WRAM0	-	$D96B	2	wEnemyMon5SpeedExp	instance	Main Data	battle	live	
WRAM0	-	$D96D	2	wEnemyMon5SpecialExp	instance	Main Data	battle	live	
WRAM0	-	$D96F	2	wEnemyMon5DVs	instance	Main Data	battle	live	
WRAM0	-	$D971	4	wEnemyMon5PP	instance	Main Data	battle	live	
WRAM0	-	$D975	1	wEnemyMon5Level	instance	Main Data	battle	live	
WRAM0	-	$D976	2	wEnemyMon5MaxHP	instance	Main Data	battle	live	
WRAM0	-	$D976	2	wEnemyMon5Stats	instance	Main Data	battle	live	
WRAM0	-	$D978	2	wEnemyMon5Attack	instance	Main Data	battle	rom,live	
WRAM0	-	$D97A	2	wEnemyMon5Defense	instance	Main Data	battle	live	
WRAM0	-	$D97C	2	wEnemyMon5Speed	instance	Main Data	battle	live	
WRAM0	-	$D97E	2	wEnemyMon5Special	instance	Main Data	battle	live	
WRAM0	-	$D980	1	wEnemyMon6	instance	Main Data	battle	live	
WRAM0	-	$D980	1	wEnemyMon6Species	instance	Main Data	battle	live	
WRAM0	-	$D981	2	wEnemyMon6HP	instance	Main Data	battle	live	
WRAM0	-	$D983	1	wEnemyMon6BoxLevel	instance	Main Data	battle	live	
WRAM0	-	$D984	1	wEnemyMon6Status	instance	Main Data	battle	live	
WRAM0	-	$D985	1	wEnemyMon6Type	instance	Main Data	battle	live	
WRAM0	-	$D985	1	wEnemyMon6Type1	instance	Main Data	battle	live	
WRAM0	-	$D986	1	wEnemyMon6Type2	instance	Main Data	battle	live	
WRAM0	-	$D987	1	wEnemyMon6CatchRate	instance	Main Data	battle	live	
WRAM0	-	$D988	4	wEnemyMon6Moves	instance	Main Data	battle	rom,live	
WRAM0	-	$D98C	2	wEnemyMon6OTID	instance	Main Data	battle	live	
WRAM0	-	$D98E	3	wEnemyMon6Exp	instance	Main Data	battle	live	
WRAM0	-	$D991	2	wEnemyMon6HPExp	instance	Main Data	battle	live	
WRAM0	-	$D993	2	wEnemyMon6AttackExp	instance	Main Data	battle	live	
WRAM0	-	$D995	2	wEnemyMon6DefenseExp	instance	Main Data	battle	live	
WRAM0	-	$D997	2	wEnemyMon6SpeedExp	instance	Main Data	battle	live	
WRAM0	-	$D999	2	wEnemyMon6SpecialExp	instance	Main Data	battle	live	
WRAM0	-	$D99B	2	wEnemyMon6DVs	instance	Main Data	battle	live	
WRAM0	-	$D99D	4	wEnemyMon6PP	instance	Main Data	battle	live	
WRAM0	-	$D9A1	1	wEnemyMon6Level	instance	Main Data	battle	live	
WRAM0	-	$D9A2	2	wEnemyMon6MaxHP	instance	Main Data	battle	rom,live	
WRAM0	-	$D9A2	2	wEnemyMon6Stats	instance	Main Data	battle	rom,live	
WRAM0	-	$D9A4	2	wEnemyMon6Attack	instance	Main Data	battle	live	
WRAM0	-	$D9A6	2	wEnemyMon6Defense	instance	Main Data	battle	live	
WRAM0	-	$D9A8	2	wEnemyMon6Speed	instance	Main Data	battle	rom,live	
WRAM0	-	$D9AA	2	wEnemyMon6Special	instance	Main Data	battle	live	
WRAM0	-	$D9AC	11	wEnemyMon1OT	entry	Main Data	battle	rom,live	Slot 1's original-trainer name, 11 bytes.
WRAM0	-	$D9AC	11	wEnemyMonOT	alias	Main Data	battle	rom,live	The opposing team's original-trainer names.
WRAM0	-	$D9B7	11	wEnemyMon2OT	instance	Main Data	battle	live	
WRAM0	-	$D9C2	11	wEnemyMon3OT	instance	Main Data	battle	live	
WRAM0	-	$D9CD	11	wEnemyMon4OT	instance	Main Data	battle	rom,live	
WRAM0	-	$D9D8	11	wEnemyMon5OT	instance	Main Data	battle	live	
WRAM0	-	$D9E3	11	wEnemyMon6OT	instance	Main Data	battle	live	
WRAM0	-	$D9EE	11	wEnemyMon1Nick	entry	Main Data	battle	rom,live	Slot 1's nickname, 11 bytes.
WRAM0	-	$D9EE	11	wEnemyMonNicks	alias	Main Data	battle	rom,live	The opposing team's nicknames.
WRAM0	-	$D9F9	11	wEnemyMon2Nick	instance	Main Data	battle	live	
WRAM0	-	$DA04	11	wEnemyMon3Nick	instance	Main Data	battle	live	
WRAM0	-	$DA0F	11	wEnemyMon4Nick	instance	Main Data	battle	live	
WRAM0	-	$DA1A	11	wEnemyMon5Nick	instance	Main Data	battle	live	
WRAM0	-	$DA25	11	wEnemyMon6Nick	instance	Main Data	battle	live	
WRAM0	-	$DA30	8	wTrainerHeaderPtr	entry	Main Data	events	rom,live	
WRAM0	-	$DA38	1	wOpponentAfterWrongAnswer	entry	Main Data	events	rom,live	
WRAM0	-	$DA39	8	wCurMapScript	entry	Main Data	events	rom,live	How far through the current map's script the game is. Each map keeps its own; the per-map `…CurScript` bytes are all in the saved block, which is why a story position survives a reset.
WRAM0	-	$DA41	1	wPlayTimeHours	entry	Main Data	player	rom,live	Play time, hours. The three play-time fields are why a save carries a clock at all — the cartridge has no RTC.
WRAM0	-	$DA42	1	wPlayTimeMaxed	entry	Main Data	player	rom,live	Set once the hour counter reaches its maximum, after which the clock stops rather than wrapping.
WRAM0	-	$DA43	1	wPlayTimeMinutes	entry	Main Data	player	rom,live	Play time, minutes.
WRAM0	-	$DA44	1	wPlayTimeSeconds	entry	Main Data	player	rom,live	Play time, seconds.
WRAM0	-	$DA45	1	wPlayTimeFrames	entry	Main Data	player	rom,live	Play time, frames — the sub-second counter the seconds field is carried out of.
WRAM0	-	$DA46	1	wSafariZoneGameOver	entry	Main Data	battle	rom,live	
WRAM0	-	$DA47	1	wNumSafariBalls	entry	Main Data	bag	rom,live	Safari Balls left in the current Safari Zone run.
WRAM0	-	$DA48	1	wDayCareInUse	entry	Main Data	storage	rom,live	Whether the Day Care is holding a Pokemon. The lodger is a single `box_struct`, not part of any box.
WRAM0	-	$DA49	11	wDayCareMonName	entry	Main Data	storage	rom,live	The lodger's nickname.
WRAM0	-	$DA54	11	wDayCareMonOT	entry	Main Data	storage	rom,live	The lodger's original-trainer name.
WRAM0	-	$DA5F	1	wDayCareMonSpecies	entry	Main Data	storage	rom,live	Species **internal index** — not the Pokedex number. `PokedexOrder` converts.
WRAM0	-	$DA5F	1	wDayCareMon	alias	Main Data	storage	rom,live	The Day Care's single lodger, one `box_struct`.
WRAM0	-	$DA60	2	wDayCareMonHP	entry	Main Data	storage	live	Current HP, **big-endian**.
WRAM0	-	$DA62	1	wDayCareMonBoxLevel	entry	Main Data	storage	rom,live	The level as stored. Kept in step with `Level` for a party Pokemon; for a stored one it is the only level there is.
WRAM0	-	$DA63	1	wDayCareMonStatus	entry	Main Data	storage	live	Sleep, poison, burn, freeze, paralysis, as one byte of flags and a sleep counter.
WRAM0	-	$DA64	1	wDayCareMonType1	entry	Main Data	storage	live	First type.
WRAM0	-	$DA64	1	wDayCareMonType	alias	Main Data	storage	live	The two type bytes as a pair.
WRAM0	-	$DA65	1	wDayCareMonType2	instance	Main Data	storage	live	Second type; equal to `Type1` for a single-typed Pokemon.
WRAM0	-	$DA66	1	wDayCareMonCatchRate	entry	Main Data	storage	live	The species' base catch rate, copied in at capture. Held item in later generations; here it is the ball maths.
WRAM0	-	$DA67	4	wDayCareMonMoves	entry	Main Data	storage	rom,live	Four move ids, 0 for an empty slot.
WRAM0	-	$DA6B	2	wDayCareMonOTID	entry	Main Data	storage	live	The original trainer's ID, **big-endian**. Compared against `wPlayerID` to decide whether this Pokemon was traded to you.
WRAM0	-	$DA6D	3	wDayCareMonExp	entry	Main Data	storage	rom,live	Experience, **three bytes big-endian**.
WRAM0	-	$DA70	2	wDayCareMonHPExp	entry	Main Data	storage	live	Stat experience for HP, big-endian. Gained per battle and folded into the stat by `CalcStat`.
WRAM0	-	$DA72	2	wDayCareMonAttackExp	entry	Main Data	storage	live	Stat experience for Attack.
WRAM0	-	$DA74	2	wDayCareMonDefenseExp	entry	Main Data	storage	live	Stat experience for Defense.
WRAM0	-	$DA76	2	wDayCareMonSpeedExp	entry	Main Data	storage	live	Stat experience for Speed.
WRAM0	-	$DA78	2	wDayCareMonSpecialExp	entry	Main Data	storage	live	Stat experience for Special.
WRAM0	-	$DA7A	2	wDayCareMonDVs	entry	Main Data	storage	live	Two bytes, four nybbles: attack, defense, speed, special. **The HP DV is not stored** — it is assembled from bit 0 of the other four, most significant first. These sixteen bits are the whole of what makes one Pokemon differ from another of its species and level.
WRAM0	-	$DA7C	4	wDayCareMonPP	entry	Main Data	storage	live	Four bytes: current PP in the low 6 bits, PP Ups applied in the top 2.
WRAM0	-	$DA80	1	wBoxCount	entry	Current Box Data	storage	rom,live,inv	How many Pokemon are in the open box, 0 to 20. Same address as `wBoxDataStart`.
WRAM0	-	$DA80	0	wMainDataEnd	entry	Main Data	save	rom,live	One past the saved block.
WRAM0	-	$DA80	1	wBoxDataStart	alias	Current Box Data	storage	rom,live	The start of the **live** PC box in work RAM. One of twelve boxes is open at a time and this is where it lives; the other eleven sit in cartridge RAM.
WRAM0	-	$DA81	21	wBoxSpecies	entry	Current Box Data	storage	rom,live,inv	Twenty species indices and an `$FF` terminator, the box's answer to `wPartySpecies`. **Verified live** against the copy inside each `box_struct`.
WRAM0	-	$DA96	1	wBoxMon1Species	entry	Current Box Data	storage	rom,live	Species **internal index** — not the Pokedex number. `PokedexOrder` converts.
WRAM0	-	$DA96	1	wBoxMon1	alias	Current Box Data	storage	rom,live,inv	The first stored Pokemon, a whole 33-byte `box_struct`.
WRAM0	-	$DA96	1	wBoxMons	alias	Current Box Data	storage	rom,live,inv	Twenty 33-byte `box_struct`s. Eleven bytes shorter than a `party_struct` because a stored Pokemon keeps no level and no computed stats — both are recalculated from its experience and DVs when it is withdrawn.
WRAM0	-	$DA97	2	wBoxMon1HP	entry	Current Box Data	storage	live	Current HP, **big-endian**.
WRAM0	-	$DA99	1	wBoxMon1BoxLevel	entry	Current Box Data	storage	live	The level as stored. Kept in step with `Level` for a party Pokemon; for a stored one it is the only level there is.
WRAM0	-	$DA9A	1	wBoxMon1Status	entry	Current Box Data	storage	live	Sleep, poison, burn, freeze, paralysis, as one byte of flags and a sleep counter.
WRAM0	-	$DA9B	1	wBoxMon1Type1	entry	Current Box Data	storage	live	First type.
WRAM0	-	$DA9B	1	wBoxMon1Type	alias	Current Box Data	storage	live	The two type bytes as a pair.
WRAM0	-	$DA9C	1	wBoxMon1Type2	instance	Current Box Data	storage	live	Second type; equal to `Type1` for a single-typed Pokemon.
WRAM0	-	$DA9D	1	wBoxMon1CatchRate	entry	Current Box Data	storage	live	The species' base catch rate, copied in at capture. Held item in later generations; here it is the ball maths.
WRAM0	-	$DA9E	4	wBoxMon1Moves	entry	Current Box Data	storage	rom,live	Four move ids, 0 for an empty slot.
WRAM0	-	$DAA2	2	wBoxMon1OTID	entry	Current Box Data	storage	live	The original trainer's ID, **big-endian**. Compared against `wPlayerID` to decide whether this Pokemon was traded to you.
WRAM0	-	$DAA4	3	wBoxMon1Exp	entry	Current Box Data	storage	live	Experience, **three bytes big-endian**.
WRAM0	-	$DAA7	2	wBoxMon1HPExp	entry	Current Box Data	storage	live	Stat experience for HP, big-endian. Gained per battle and folded into the stat by `CalcStat`.
WRAM0	-	$DAA9	2	wBoxMon1AttackExp	entry	Current Box Data	storage	live	Stat experience for Attack.
WRAM0	-	$DAAB	2	wBoxMon1DefenseExp	entry	Current Box Data	storage	live	Stat experience for Defense.
WRAM0	-	$DAAD	2	wBoxMon1SpeedExp	entry	Current Box Data	storage	live	Stat experience for Speed.
WRAM0	-	$DAAF	2	wBoxMon1SpecialExp	entry	Current Box Data	storage	rom,live	Stat experience for Special.
WRAM0	-	$DAB1	2	wBoxMon1DVs	entry	Current Box Data	storage	live	Two bytes, four nybbles: attack, defense, speed, special. **The HP DV is not stored** — it is assembled from bit 0 of the other four, most significant first. These sixteen bits are the whole of what makes one Pokemon differ from another of its species and level.
WRAM0	-	$DAB3	4	wBoxMon1PP	entry	Current Box Data	storage	live	Four bytes: current PP in the low 6 bits, PP Ups applied in the top 2.
WRAM0	-	$DAB7	1	wBoxMon2	instance	Current Box Data	storage	rom,live,inv	
WRAM0	-	$DAB7	1	wBoxMon2Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DAB8	2	wBoxMon2HP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DABA	1	wBoxMon2BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DABB	1	wBoxMon2Status	instance	Current Box Data	storage	live	
WRAM0	-	$DABC	1	wBoxMon2Type	instance	Current Box Data	storage	live	
WRAM0	-	$DABC	1	wBoxMon2Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DABD	1	wBoxMon2Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DABE	1	wBoxMon2CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DABF	4	wBoxMon2Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DAC3	2	wBoxMon2OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DAC5	3	wBoxMon2Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DAC8	2	wBoxMon2HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DACA	2	wBoxMon2AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DACC	2	wBoxMon2DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DACE	2	wBoxMon2SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAD0	2	wBoxMon2SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAD2	2	wBoxMon2DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DAD4	4	wBoxMon2PP	instance	Current Box Data	storage	live	
WRAM0	-	$DAD8	1	wBoxMon3	instance	Current Box Data	storage	live	
WRAM0	-	$DAD8	1	wBoxMon3Species	instance	Current Box Data	storage	live	
WRAM0	-	$DAD9	2	wBoxMon3HP	instance	Current Box Data	storage	live	
WRAM0	-	$DADB	1	wBoxMon3BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DADC	1	wBoxMon3Status	instance	Current Box Data	storage	live	
WRAM0	-	$DADD	1	wBoxMon3Type	instance	Current Box Data	storage	live	
WRAM0	-	$DADD	1	wBoxMon3Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DADE	1	wBoxMon3Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DADF	1	wBoxMon3CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DAE0	4	wBoxMon3Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DAE4	2	wBoxMon3OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DAE6	3	wBoxMon3Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DAE9	2	wBoxMon3HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAEB	2	wBoxMon3AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAED	2	wBoxMon3DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAEF	2	wBoxMon3SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAF1	2	wBoxMon3SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DAF3	2	wBoxMon3DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DAF5	4	wBoxMon3PP	instance	Current Box Data	storage	live	
WRAM0	-	$DAF9	1	wBoxMon4	instance	Current Box Data	storage	live	
WRAM0	-	$DAF9	1	wBoxMon4Species	instance	Current Box Data	storage	live	
WRAM0	-	$DAFA	2	wBoxMon4HP	instance	Current Box Data	storage	live	
WRAM0	-	$DAFC	1	wBoxMon4BoxLevel	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DAFD	1	wBoxMon4Status	instance	Current Box Data	storage	live	
WRAM0	-	$DAFE	1	wBoxMon4Type	instance	Current Box Data	storage	live	
WRAM0	-	$DAFE	1	wBoxMon4Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DAFF	1	wBoxMon4Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DB00	1	wBoxMon4CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DB01	4	wBoxMon4Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DB05	2	wBoxMon4OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DB07	3	wBoxMon4Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DB0A	2	wBoxMon4HPExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB0C	2	wBoxMon4AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB0E	2	wBoxMon4DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB10	2	wBoxMon4SpeedExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB12	2	wBoxMon4SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB14	2	wBoxMon4DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DB16	4	wBoxMon4PP	instance	Current Box Data	storage	live	
WRAM0	-	$DB1A	1	wBoxMon5	instance	Current Box Data	storage	live	
WRAM0	-	$DB1A	1	wBoxMon5Species	instance	Current Box Data	storage	live	
WRAM0	-	$DB1B	2	wBoxMon5HP	instance	Current Box Data	storage	live	
WRAM0	-	$DB1D	1	wBoxMon5BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DB1E	1	wBoxMon5Status	instance	Current Box Data	storage	live	
WRAM0	-	$DB1F	1	wBoxMon5Type	instance	Current Box Data	storage	live	
WRAM0	-	$DB1F	1	wBoxMon5Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DB20	1	wBoxMon5Type2	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB21	1	wBoxMon5CatchRate	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB22	4	wBoxMon5Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DB26	2	wBoxMon5OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DB28	3	wBoxMon5Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DB2B	2	wBoxMon5HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB2D	2	wBoxMon5AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB2F	2	wBoxMon5DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB31	2	wBoxMon5SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB33	2	wBoxMon5SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB35	2	wBoxMon5DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DB37	4	wBoxMon5PP	instance	Current Box Data	storage	live	
WRAM0	-	$DB3B	1	wBoxMon6	instance	Current Box Data	storage	live	
WRAM0	-	$DB3B	1	wBoxMon6Species	instance	Current Box Data	storage	live	
WRAM0	-	$DB3C	2	wBoxMon6HP	instance	Current Box Data	storage	live	
WRAM0	-	$DB3E	1	wBoxMon6BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DB3F	1	wBoxMon6Status	instance	Current Box Data	storage	live	
WRAM0	-	$DB40	1	wBoxMon6Type	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB40	1	wBoxMon6Type1	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB41	1	wBoxMon6Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DB42	1	wBoxMon6CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DB43	4	wBoxMon6Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DB47	2	wBoxMon6OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DB49	3	wBoxMon6Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DB4C	2	wBoxMon6HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB4E	2	wBoxMon6AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB50	2	wBoxMon6DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB52	2	wBoxMon6SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB54	2	wBoxMon6SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB56	2	wBoxMon6DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DB58	4	wBoxMon6PP	instance	Current Box Data	storage	live	
WRAM0	-	$DB5C	1	wBoxMon7	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB5C	1	wBoxMon7Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB5D	2	wBoxMon7HP	instance	Current Box Data	storage	live	
WRAM0	-	$DB5F	1	wBoxMon7BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DB60	1	wBoxMon7Status	instance	Current Box Data	storage	live	
WRAM0	-	$DB61	1	wBoxMon7Type	instance	Current Box Data	storage	live	
WRAM0	-	$DB61	1	wBoxMon7Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DB62	1	wBoxMon7Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DB63	1	wBoxMon7CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DB64	4	wBoxMon7Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DB68	2	wBoxMon7OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DB6A	3	wBoxMon7Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DB6D	2	wBoxMon7HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB6F	2	wBoxMon7AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB71	2	wBoxMon7DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB73	2	wBoxMon7SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB75	2	wBoxMon7SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB77	2	wBoxMon7DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DB79	4	wBoxMon7PP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB7D	1	wBoxMon8	instance	Current Box Data	storage	live	
WRAM0	-	$DB7D	1	wBoxMon8Species	instance	Current Box Data	storage	live	
